2019

5.5, 96, 1828
2, 97, 632
13.5, 97, 858
7.5, 97, 1232
5, 97, 1408
17.5, 98, 22
184.5, 98, 98
9, 98, 554
20, 98, 1760
1.5, 99, 296
8, 99, 484
21.5, 99, 716
21, 99, 1122
4, 99, 1704
7.5, 99, 1874
14, 99, 1918
160.5, 100, 100
8.5, 100, 744
16, 100, 1028
10.5, 100, 1130
1, 100, 1472
4.5, 101, 1450
15.5, 101, 1886
123.5, 102, 102
9, 102, 788
25.5, 103, 332
244, 104, 104
19.5, 104, 262
22, 104, 688
13.5, 104, 728
10, 104, 1838
10.5, 105, 224
217.5, 106, 106
2, 106, 536
16.5, 106, 652
20, 106, 1296
213.5, 108, 108
19.5, 108, 418
20, 108, 720
19.5, 108, 1270
11.5, 109, 326
15.5, 109, 1266
132.5, 110, 110
17.5, 111, 404
1, 111, 1298
153, 112, 112
24.5, 112, 986
4.5, 112, 1140
25, 113, 690
22, 113, 830
20.5, 113, 1536
20, 113, 1884
9, 114, 10
156, 114, 114
17.5, 114, 792
5.5, 114, 1012
13.5, 115, 40
12, 115, 498
24.5, 115, 536
3.5, 115, 686
22.5, 115, 938
126.5, 116, 116
23.5, 117, 482
8.5, 117, 626
255.5, 118, 118
1, 118, 146
25, 118, 242
17, 118, 736
23, 118, 812
7, 118, 932
15, 118, 990
18, 118, 1084
9.5, 118, 1206
25.5, 119, 270
2.5, 119, 1996
131.5, 120, 120
2.5, 120, 902
9.5, 120, 1064
9.5, 120, 1876
14, 121, 454
16.5, 121, 486
18.5, 121, 530
16.5, 121, 930
12, 121, 1224
15, 121, 1642
5.5, 121, 1916
159, 122, 122
18.5, 122, 1166
10.5, 122, 1354
12, 123, 658
14, 123, 676
175.5, 124, 124
12.5, 124, 850
13.5, 124, 872
23.5, 124, 1496
23.5, 125, 164
25, 125, 432
2.5, 125, 534
5.5, 125, 622
25, 125, 1202
248.5, 126, 126
25, 126, 232
1.5, 126, 574
24, 126, 610
2, 126, 1104
19, 126, 1510
22, 126, 1998
4, 127, 614
19, 127, 1868
152.5, 128, 128
21.5, 128, 368
7.5, 128, 1538
8, 128, 1676
12.5, 129, 1012
22.5, 129, 1080
5, 129, 1448
11, 129, 1468
121, 130, 130
124, 132, 132
17.5, 132, 1928
12, 133, 1010
20, 133, 1434
4, 133, 1748
7.5, 133, 1842
140, 134, 134
5, 134, 906
3.5, 134, 1638
25.5, 134, 1832
15, 135, 924
23.5, 135, 1270
21.5, 135, 1698
12, 135, 1724
183.5, 136, 136
8, 136, 762
7.5, 136, 972
14, 136, 1128
13.5, 136, 1384
14.5, 136, 1978
163.5, 138, 138
13.5, 138, 1306
23.5, 138, 1412
16, 139, 1050
146.5, 140, 140
15.5, 140, 544
10.5, 140, 944
3.5, 141, 298
1.5, 141, 444
4, 141, 1088
17.5, 141, 1816
190.5, 142, 142
18, 142, 242
9.5, 142, 334
10.5, 142, 1002
8, 142, 1698
15, 143, 150
21, 143, 1556
200, 144, 144
15, 144, 252
20.5, 144, 392
3, 144, 758
14.5, 144, 810
20, 144, 1784
18.5, 144, 1810
23.5, 145, 192
22, 145, 198
1.5, 145, 226
8.5, 145, 396
15.5, 145, 818
14.5, 145, 1588
225.5, 146, 146
23.5, 146, 808
8, 146, 954
12, 147, 66
14, 147, 444
8.5, 147, 758
15, 147, 1500
23, 147, 1892
229, 148, 148
18, 148, 1152
1.5, 148, 1480
17, 148, 1920
5.5, 149, 42
25.5, 149, 104
7, 149, 276
14, 149, 544
16.5, 150, 38
191, 150, 150
19.5, 150, 842
18.5, 150, 1032
13, 150, 1212
3, 150, 1428
1, 150, 1628
1.5, 150, 1674
9.5, 150, 1750
8, 150, 1858
13.5, 151, 990
16, 151, 1828
200.5, 152, 152
1, 152, 308
19.5, 152, 708
8.5, 152, 710
7.5, 152, 992
15.5, 152, 1838
23, 153, 1158
21, 153, 1302
4.5, 153, 1456
1, 153, 1610
173.5, 154, 154
5.5, 154, 278
3, 154, 526
13, 154, 656
1, 154, 1596
8, 154, 1878
3.5, 155, 76
13.5, 155, 756
1.5, 155, 948
6, 155, 1400
8.5, 156, 6
21.5, 156, 18
214.5, 156, 156
7, 156, 324
14, 156, 1258
16, 156, 1542
4.5, 156, 1604
7.5, 156, 1812
24.5, 156, 1838
23, 157, 42
4.5, 157, 326
8.5, 157, 830
4.5, 157, 1470
4, 157, 1872
14, 157, 1912
22.5, 157, 2006
125.5, 158, 158
14.5, 159, 570
21.5, 159, 1028
18.5, 159, 1208
16.5, 159, 1702
235.5, 160, 160
8.5, 160, 484
20.5, 160, 1186
143.5, 162, 162
24.5, 162, 870
22, 163, 398
23.5, 163, 1620
19.5, 163, 2006
165, 164, 164
17, 164, 308
6, 164, 642
2, 164, 1506
25.5, 165, 76
20, 165, 1168
7, 165, 1650
203.5, 166, 166
11.5, 166, 542
16.5, 166, 724
7, 166, 748
23, 166, 886
22.5, 166, 1146
19, 166, 1878
19, 167, 80
191.5, 168, 168
6.5, 168, 526
11, 168, 1310
12, 168, 1642
6, 168, 1854
25.5, 169, 118
23, 169, 682
15, 169, 910
24.5, 169, 960
145.5, 170, 170
10, 170, 724
23.5, 170, 1052
7, 171, 136
12, 171, 644
23.5, 171, 1310
260.5, 172, 172
23, 172, 384
2, 172, 476
15.5, 172, 810
1, 172, 1168
21.5, 172, 1950
115.5, 174, 174
15, 174, 560
20, 175, 838
8, 175, 1766
7, 176, 108
233, 176, 176
3, 176, 754
20.5, 176, 1658
23, 176, 1784
19, 177, 284
21.5, 177, 558
11, 177, 1198
16.5, 177, 1682
199.5, 178, 178
18, 178, 230
10.5, 178, 1464
25, 178, 1676
25.5, 178, 1840
179.5, 180, 180
25, 180, 914
5.5, 180, 1380
21, 180, 1726
23, 181, 704
24.5, 181, 908
6, 181, 1114
148, 182, 182
10, 182, 1502
22, 182, 1748
6, 183, 1276
15, 183, 1624
121, 184, 184
22, 185, 16
8.5, 185, 278
1, 185, 536
2.5, 185, 654
149, 186, 186
16, 186, 582
10.5, 186, 1306
22, 186, 1764
14, 187, 1204
19, 187, 1764
5, 187, 1976
124.5, 188, 188
20, 188, 1790
2, 189, 632
13.5, 189, 1220
21.5, 189, 1232
220, 190, 190
24, 190, 232
21.5, 190, 534
10, 190, 666
20.5, 190, 746
8, 190, 1654
123, 192, 192
22.5, 192, 1314
6.5, 193, 504
15, 193, 1138
16, 193, 1142
2, 193, 1672
19.5, 193, 1684
150, 194, 194
11.5, 194, 424
10.5, 194, 948
3.5, 194, 1826
4, 195, 80
21, 195, 198
24, 195, 322
17, 195, 340
15, 195, 974
16.5, 195, 1354
15.5, 195, 1568
2.5, 195, 1628
20, 196, 94
224, 196, 196
20.5, 196, 550
24.5, 196, 746
22, 196, 1158
13.5, 196, 1512
19.5, 196, 1630
24.5, 197, 1284
20, 197, 1624
22.5, 197, 1778
7, 197, 1828
240, 198, 198
1.5, 198, 724
14.5, 198, 1536
18.5, 198, 1724
11, 199, 552
10, 199, 1566
128.5, 200, 200
3, 200, 1232
17.5, 200, 1454
7.5, 200, 1816
8, 201, 1744
17, 201, 1866
15.5, 202, 12
1, 202, 118
214.5, 202, 202
5, 202, 330
5, 202, 348
20.5, 202, 1116
14.5, 202, 1546
24.5, 203, 584
20, 204, 84
236, 204, 204
23.5, 204, 284
8, 204, 432
14, 204, 954
15.5, 204, 1784
12.5, 205, 444
243, 206, 206
16, 206, 1140
19.5, 206, 1364
23, 206, 1860
2, 207, 1024
21.5, 207, 1160
17.5, 207, 1216
13.5, 207, 1940
152.5, 208, 208
10.5, 208, 530
25, 208, 884
12, 209, 1368
14.5, 209, 1520
6.5, 209, 1816
187.5, 210, 210
15, 210, 332
8.5, 210, 1074
4.5, 210, 1280
1, 210, 1288
15.5, 210, 1824
13.5, 211, 252
2.5, 211, 310
8.5, 211, 392
18, 211, 1516
23, 211, 1688
21.5, 211, 1868
3.5, 211, 1902
5, 212, 132
209.5, 212, 212
9.5, 212, 442
9, 212, 452
9, 212, 1468
16.5, 212, 1862
11.5, 213, 336
22.5, 213, 796
16.5, 213, 1298
20, 213, 1682
135, 214, 214
7, 214, 1366
19, 214, 2018
3, 215, 42
11.5, 215, 746
7, 215, 1290
4, 215, 1958
12, 216, 16
16.5, 216, 206
255.5, 216, 216
8, 216, 332
25.5, 216, 468
14.5, 216, 892
12, 217, 218
15.5, 217, 512
13.5, 217, 950
18, 217, 1032
25.5, 217, 1366
7.5, 217, 1632
17.5, 217, 1678
1.5, 217, 1862
177.5, 218, 218
1, 218, 858
10, 218, 1062
24.5, 218, 1200
23, 219, 124
7.5, 219, 752
20.5, 219, 1514
2, 220, 90
163, 220, 220
6.5, 220, 232
11.5, 220, 1134
12, 220, 1664
8.5, 220, 1686
16.5, 222, 50
183, 222, 222
24.5, 222, 538
22.5, 222, 1138
10, 222, 1550
23, 223, 672
10, 223, 862
4, 223, 980
15, 223, 1370
24.5, 223, 1504
19, 223, 1632
120, 224, 224
16.5, 225, 646
8, 226, 98
252, 226, 226
25.5, 226, 536
9.5, 226, 1698
11, 227, 484
17, 227, 1326
25, 227, 1338
10.5, 227, 1598
21, 227, 1680
17.5, 227, 1886
15, 227, 1894
222, 228, 228
14.5, 228, 626
14, 228, 762
10.5, 228, 1200
5, 228, 1206
8.5, 228, 1224
22, 228, 1328
7.5, 229, 920
4, 229, 1374
8.5, 229, 1696
272, 230, 230
24, 230, 582
8, 230, 1108
20.5, 230, 1228
21.5, 230, 1338
6.5, 230, 1474
22, 230, 1610
8, 230, 1740
18.5, 230, 1992
14.5, 231, 544
13, 231, 1090
5.5, 231, 1184
15.5, 231, 1310
18, 231, 1322
19, 231, 1366
9.5, 231, 1964
125, 232, 232
2, 233, 214
19, 233, 550
24.5, 233, 582
9.5, 233, 1570
16, 233, 1622
172.5, 234, 234
23, 234, 908
2, 234, 1884
12, 235, 30
16.5, 235, 1666
21.5, 236, 182
149.5, 236, 236
12, 237, 412
5.5, 237, 574
11.5, 237, 960
10, 237, 1028
14.5, 237, 1184
21, 237, 1666
17, 238, 200
240, 238, 238
23.5, 238, 286
15, 238, 728
14, 238, 1430
6, 238, 1436
141, 240, 240
2.5, 241, 190
14, 241, 316
2, 241, 1178
8, 241, 1896
14, 242, 238
251.5, 242, 242
10, 242, 312
20.5, 242, 1426
171, 244, 244
11.5, 244, 460
15.5, 244, 848
1.5, 244, 1502
23.5, 244, 1620
17.5, 245, 46
5, 245, 188
14.5, 245, 214
25, 245, 318
6.5, 245, 450
15, 245, 1292
25, 245, 1366
201, 246, 246
17.5, 246, 1246
15, 246, 1502
20.5, 246, 1530
7.5, 246, 1926
6.5, 247, 418
15.5, 247, 1812
9, 248, 36
216, 248, 248
5, 248, 338
14.5, 248, 424
21, 248, 1436
18.5, 248, 1454
2.5, 249, 534
12, 249, 1106
2, 249, 1870
121.5, 250, 250
10, 251, 702
1.5, 251, 1038
25, 251, 1602
190.5, 252, 252
23.5, 253, 202
7.5, 253, 1076
10.5, 253, 1688
18.5, 253, 1716
173, 254, 254
22, 254, 800
198.5, 256, 256
4.5, 256, 272
25, 256, 470
4.5, 256, 638
1.5, 256, 998
25.5, 256, 1656
22.5, 257, 1238
12.5, 257, 1312
25.5, 257, 1554
7, 257, 1892
107.5, 258, 258
2, 258, 1154
20, 259, 90
4.5, 259, 214
24, 259, 1140
12, 259, 1144
22.5, 259, 1534
20, 259, 1636
11, 259, 2008
21.5, 259, 2010
131, 260, 260
13.5, 260, 626
3.5, 260, 772
19.5, 261, 634
7, 261, 1074
179, 262, 262
21, 262, 1044
8, 262, 1616
21, 262, 1694
12.5, 263, 118
163.5, 264, 264
8, 264, 736
9, 265, 4
18.5, 265, 762
14.5, 265, 1294
11, 265, 1432
19.5, 265, 1532
111.5, 266, 266
11, 266, 1680
13.5, 267, 230
14, 267, 1020
12, 267, 1408
24.5, 267, 1470
22, 268, 246
148.5, 268, 268
24.5, 268, 1816
12.5, 269, 638
5, 269, 846
13, 269, 1678
1.5, 269, 1694
220.5, 270, 270
1.5, 270, 1038
4, 270, 1068
18.5, 270, 1096
22.5, 270, 1408
19.5, 270, 1410
12, 270, 1896
2, 271, 246
5, 271, 738
12.5, 271, 1252
23.5, 271, 1258
21, 271, 1946
195, 272, 272
9, 272, 548
8.5, 272, 1658
7, 273, 136
20.5, 273, 208
15, 273, 1020
8.5, 273, 1250
5, 273, 1368
25, 273, 1546
14.5, 273, 1842
13.5, 273, 1856
259.5, 274, 274
14, 274, 1030
20, 274, 1200
13, 274, 1612
19.5, 274, 1882
17, 275, 216
12, 275, 584
11.5, 275, 1238
11, 275, 1536
19, 276, 120
233, 276, 276
8, 276, 996
10.5, 276, 1202
23, 276, 1266
5, 277, 598
15.5, 277, 1310
8, 277, 1730
205.5, 278, 278
19, 278, 902
24, 278, 1166
14, 278, 1276
6.5, 278, 1760
5, 279, 1610
194, 280, 280
15, 280, 644
10.5, 280, 1618
4.5, 281, 174
18, 281, 234
201, 282, 282
20, 282, 456
8.5, 282, 486
25, 282, 1244
11.5, 283, 752
12.5, 283, 1022
17.5, 283, 1288
5, 283, 1824
210, 284, 284
19, 284, 300
24, 284, 626
2.5, 284, 958
18, 284, 1262
1.5, 284, 1938
24.5, 285, 514
20, 285, 918
4.5, 285, 1090
162, 286, 286
11.5, 286, 1576
5.5, 286, 1614
133.5, 288, 288
18.5, 288, 568
5.5, 289, 112
20.5, 289, 322
11, 289, 1046
8, 289, 1116
19, 289, 1156
125, 290, 290
8.5, 290, 860
16, 290, 1774
2.5, 291, 1074
24.5, 291, 1118
25.5, 291, 1586
22.5, 291, 1874
182.5, 292, 292
23, 292, 850
4, 292, 1878
22, 293, 932
25, 293, 1912
271, 294, 294
10, 294, 490
19.5, 294, 612
11, 294, 706
21, 294, 1470
24.5, 294, 1882
21, 294, 1940
7, 295, 102
2.5, 295, 120
4.5, 295, 580
11.5, 295, 1540
3.5, 295, 1570
131.5, 296, 296
10.5, 297, 992
22.5, 297, 1176
19, 297, 1454
21, 297, 1812
108.5, 298, 298
8, 298, 784
13.5, 299, 264
202, 300, 300
20.5, 300, 1058
11.5, 301, 114
4, 301, 624
1.5, 301, 694
12, 301, 1640
119.5, 302, 302
19, 302, 662
8, 303, 232
20, 303, 1270
22, 303, 1338
25, 303, 1780
23, 304, 30
222, 304, 304
2, 304, 994
24.5, 304, 1298
20, 304, 1764
15, 305, 842
4, 305, 1254
25.5, 305, 1964
17, 306, 154
14.5, 306, 172
14, 306, 260
200.5, 306, 306
9.5, 306, 402
24.5, 306, 1804
21, 307, 1276
21, 308, 26
272, 308, 308
15.5, 308, 356
6, 308, 894
3, 308, 1454
7.5, 308, 1636
25, 308, 1672
3, 309, 10
7.5, 309, 478
9.5, 309, 888
15, 309, 1150
11.5, 309, 1310
5, 309, 1994
230, 310, 310
9.5, 310, 618
21, 310, 1356
25, 310, 1978
6.5, 311, 1128
6, 311, 1524
18, 311, 1570
23, 311, 1608
200, 312, 312
9.5, 312, 476
20.5, 312, 676
12.5, 312, 1340
21.5, 314, 40
153, 314, 314
11, 315, 336
8.5, 315, 390
14, 315, 622
11, 315, 1164
18, 315, 1746
11.5, 316, 274
180, 316, 316
24.5, 316, 1268
12.5, 317, 588
19, 317, 908
24, 317, 1664
4.5, 318, 114
10.5, 318, 200
24.5, 318, 224
198, 318, 318
22, 318, 718
10.5, 318, 922
12, 318, 1378
1.5, 318, 1472
10, 319, 1110
15, 319, 1118
200, 320, 320
18, 320, 936
19.5, 320, 1648
1, 321, 120
21, 321, 398
5, 321, 420
2.5, 321, 498
7.5, 321, 982
11.5, 321, 1734
24, 321, 1832
4.5, 322, 34
7, 322, 208
194.5, 322, 322
15.5, 322, 738
22, 322, 856
20.5, 322, 868
24.5, 322, 1488
14, 323, 94
2.5, 323, 234
13, 323, 502
10.5, 323, 1850
20.5, 324, 190
137.5, 324, 324
19.5, 325, 156
18, 325, 594
21, 325, 854
216, 326, 326
20.5, 326, 1482
9, 327, 410
21, 327, 798
22.5, 327, 878
6.5, 327, 1598
18, 327, 1890
189, 328, 328
24.5, 328, 1508
20, 328, 1602
17, 329, 548
14, 329, 800
19.5, 330, 182
132.5, 330, 330
12.5, 330, 1318
4, 331, 1466
160.5, 332, 332
15.5, 332, 1410
20, 332, 1774
19.5, 333, 22
24, 333, 180
14.5, 333, 1998
233.5, 334, 334
17.5, 334, 1308
4.5, 334, 1394
20, 335, 314
14, 336, 158
164.5, 336, 336
13.5, 336, 1900
10, 336, 1914
2, 337, 882
6.5, 337, 1554
16, 337, 1580
4.5, 338, 244
192.5, 338, 338
22.5, 338, 1280
13.5, 338, 1486
148.5, 340, 340
3.5, 340, 546
14, 341, 1802
143, 342, 342
14.5, 342, 722
215, 344, 344
16.5, 344, 638
3, 344, 790
17.5, 344, 792
15, 344, 1346
24.5, 344, 1648
23.5, 344, 1954
23.5, 345, 764
2, 345, 1310
1.5, 346, 62
5, 346, 168
195, 346, 346
1, 346, 1142
10.5, 346, 1954
1, 347, 70
18, 347, 1364
23.5, 347, 1956
123.5, 348, 348
23, 348, 1072
25.5, 349, 784
224.5, 350, 350
17, 350, 424
12, 350, 488
23.5, 350, 700
3, 350, 1246
25, 350, 1386
4, 351, 58
21.5, 351, 112
18, 351, 220
8, 351, 1008
11, 351, 1114
2.5, 351, 1248
15.5, 351, 1700
159, 352, 352
24.5, 352, 1080
7.5, 352, 1940
3.5, 353, 498
19.5, 353, 1106
16, 353, 1506
8.5, 353, 1600
21, 353, 1780
15.5, 354, 18
210.5, 354, 354
13, 354, 702
1, 355, 62
10.5, 355, 392
14, 355, 570
15.5, 355, 1330
1, 355, 1816
14, 356, 312
198.5, 356, 356
5, 356, 462
6.5, 356, 890
23, 357, 318
19.5, 357, 976
11, 357, 1126
7.5, 357, 1344
10.5, 357, 1360
6.5, 357, 1624
171.5, 358, 358
9, 358, 1264
12, 359, 806
15.5, 359, 1656
155.5, 360, 360
22, 360, 398
9.5, 360, 1368
4.5, 361, 1000
20.5, 361, 1672
7, 361, 1744
21, 362, 68
15.5, 362, 160
7, 362, 168
229, 362, 362
3, 362, 784
10.5, 363, 1366
180.5, 364, 364
9, 364, 1734
5, 364, 1914
18, 364, 2010
18, 365, 964
5, 365, 1910
6.5, 365, 1962
210, 366, 366
15.5, 366, 644
18, 367, 862
3, 367, 1988
20, 368, 56
222.5, 368, 368
11.5, 368, 1084
10.5, 369, 500
238.5, 370, 370
19, 370, 400
20.5, 370, 902
20, 370, 1058
5, 370, 1160
25.5, 370, 1500
4.5, 370, 1688
7.5, 370, 1828
12, 371, 148
16.5, 371, 1854
105, 372, 372
4.5, 372, 1718
24.5, 373, 294
23.5, 373, 426
145.5, 374, 374
7.5, 374, 1914
22, 375, 1822
12, 375, 1866
173.5, 376, 376
10.5, 376, 484
15.5, 376, 736
3, 376, 784
21, 376, 856
9, 378, 102
109.5, 378, 378
17, 379, 488
14, 379, 1050
4, 379, 1354
19.5, 379, 1592
6, 380, 118
15.5, 380, 308
161, 380, 380
4.5, 380, 898
3, 380, 1932
22.5, 381, 188
5, 381, 570
4, 381, 598
20.5, 381, 1816
13, 381, 1946
2.5, 382, 240
14.5, 382, 272
207.5, 382, 382
6, 382, 662
9.5, 382, 934
7.5, 382, 968
10, 383, 1010
9, 383, 1258
210, 384, 384
15, 384, 916
19, 384, 1324
16.5, 384, 1642
12.5, 384, 1884
23, 385, 1300
10.5, 386, 60
17, 386, 158
234, 386, 386
2, 386, 622
14, 386, 736
4.5, 386, 1186
24, 386, 1892
12, 386, 1916
14, 387, 908
18.5, 387, 1624
153.5, 388, 388
7, 388, 666
22.5, 390, 76
3.5, 390, 100
15.5, 390, 208
244.5, 390, 390
17.5, 390, 1328
13, 390, 1376
15.5, 390, 1832
17.5, 390, 1866
1.5, 391, 306
24, 391, 828
5.5, 391, 1450
235.5, 392, 392
4, 392, 420
7, 392, 664
22, 392, 828
10.5, 392, 908
8, 392, 966
19.5, 392, 976
13, 392, 1356
7, 393, 522
1, 393, 864
6.5, 393, 916
23, 393, 1686
206, 394, 394
4.5, 394, 536
17, 394, 1016
4, 394, 1312
16, 394, 1494
20, 394, 1534
24, 395, 158
13.5, 395, 946
5.5, 395, 1268
22.5, 395, 1292
105, 396, 396
24.5, 397, 268
8, 397, 366
21, 397, 1800
10, 398, 208
234, 398, 398
4, 398, 1118
13.5, 398, 1196
11.5, 398, 1432
20, 398, 1782
21.5, 399, 604
24.5, 399, 1396
11, 399, 1676
154.5, 400, 400
13.5, 401, 250
21.5, 401, 410
24.5, 401, 1346
7, 401, 1526
10, 401, 2014
8, 402, 40
232, 402, 402
23.5, 402, 574
10, 402, 886
3.5, 402, 1204
22, 402, 1828
22.5, 403, 1464
9, 403, 1818
14, 403, 1842
176, 404, 404
24, 404, 1176
16, 404, 1710
18.5, 404, 1918
17, 405, 1240
3.5, 405, 1244
24, 405, 1416
25, 406, 124
174, 406, 406
3, 406, 1958
22.5, 407, 180
13.5, 407, 298
1.5, 407, 638
19, 407, 1108
14.5, 407, 1848
10, 408, 114
164, 408, 408
18, 408, 606
